CI,source_file,status,rows_total,rows_complete,rows_inside_domain,inside_ratio_complete,inside_ratio_raw,environment_observed_grids,environment_grid_coverage,observed_building_grids,observed_building_fraction,environment_label_conflict_grids,environment_label_conflict_fraction,building_fraction,measured_outdoor_rows,candidate_target_grids,candidate_target_grid_coverage,excluded_target_on_building_grids,excluded_target_on_building_fraction,measured_outdoor_grids,measured_grid_coverage,multi_measurement_target_grids,multi_measurement_target_fraction,target_on_building_grids,target_on_building_fraction,rsp_dbm,gain_db_min,gain_db_max,gain_below_source_range_grids,gain_above_source_range_grids,gain_outside_source_range_fraction
2611201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,2191,2191,2191,1.0,1.0,1388,0.43375,590,0.4250720461095101,309,0.22262247838616714,0.3609375059604645,1503,1107,0.3459375,309,0.2791327913279133,798,0.249375,367,0.4598997493734336,0,0.0,12.2,-127.2,-82.87,0,0,0.0
1292501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,791,791,791,1.0,1.0,705,0.2203125,163,0.23120567375886525,11,0.015602836879432624,0.3590624928474426,619,553,0.1728125,11,0.019891500904159132,542,0.169375,59,0.1088560885608856,0,0.0,16.2,-132.2,-88.45,0,0,0.0
1528101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,814,814,814,1.0,1.0,714,0.223125,395,0.5532212885154062,22,0.03081232492997199,0.3968749940395355,373,341,0.1065625,22,0.06451612903225806,319,0.0996875,31,0.09717868338557993,0,0.0,10.2,-124.7,-86.2,0,0,0.0
3078301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1885,1885,1885,1.0,1.0,1344,0.42,490,0.3645833333333333,169,0.12574404761904762,0.39906251430511475,1330,1023,0.3196875,169,0.1652003910068426,854,0.266875,223,0.2611241217798595,0,0.0,9.2,-137.2,-70.7,0,0,0.0
2106301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1670,1670,1670,1.0,1.0,1141,0.3565625,322,0.2822085889570552,103,0.09027169149868536,0.22593750059604645,1302,922,0.288125,103,0.11171366594360087,819,0.2559375,277,0.33821733821733824,0,0.0,9.2,-147.7,-57.7,1,0,0.001221001221001221
3186301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1087,1087,1087,1.0,1.0,905,0.2828125,277,0.3060773480662983,50,0.055248618784530384,0.36031249165534973,791,678,0.211875,50,0.07374631268436578,628,0.19625,95,0.15127388535031847,0,0.0,9.2,-127.87,-70.45,0,0,0.0
1866801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1607,1607,1607,1.0,1.0,1343,0.4196875,429,0.31943410275502604,42,0.03127326880119136,0.2562499940395355,1110,956,0.29875,42,0.043933054393305436,914,0.285625,145,0.1586433260393873,0,0.0,10.2,-134.95,-86.2,0,0,0.0
1697101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,364,364,364,1.0,1.0,342,0.106875,106,0.30994152046783624,10,0.029239766081871343,0.3284375071525574,255,246,0.076875,10,0.04065040650406504,236,0.07375,9,0.038135593220338986,0,0.0,9.2,-141.7,-85.2,0,0,0.0
1783501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,975,975,975,1.0,1.0,874,0.273125,356,0.4073226544622426,13,0.014874141876430207,0.34156250953674316,590,531,0.1659375,13,0.02448210922787194,518,0.161875,59,0.1138996138996139,0,0.0,9.2,-118.7,-80.2,0,0,0.0
1245101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1554,1554,1554,1.0,1.0,1393,0.4353125,389,0.27925340990667624,62,0.04450825556353195,0.3581250011920929,1136,1066,0.333125,62,0.058161350844277676,1004,0.31375,66,0.06573705179282868,0,0.0,9.2,-128.7,-79.65,0,0,0.0
2376301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,475,475,475,1.0,1.0,425,0.1328125,191,0.44941176470588234,26,0.0611764705882353,0.21781249344348907,272,260,0.08125,26,0.1,234,0.073125,12,0.05128205128205128,0,0.0,9.2,-117.7,-68.7,0,0,0.0
598901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1912,1912,1912,1.0,1.0,1587,0.4959375,545,0.34341524889729047,111,0.06994328922495274,0.3465625047683716,1282,1153,0.3603125,111,0.09627059843885516,1042,0.325625,114,0.10940499040307101,0,0.0,10.2,-131.7,-73.7,0,0,0.0
2594001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1693,1693,1693,1.0,1.0,1111,0.3471875,658,0.5922592259225923,209,0.18811881188118812,0.42875000834465027,835,662,0.206875,209,0.3157099697885196,453,0.1415625,112,0.24724061810154527,0,0.0,12.2,-123.2,-71.2,0,0,0.0
302001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,82,82,82,1.0,1.0,80,0.025,25,0.3125,1,0.0125,0.24312500655651093,57,56,0.0175,1,0.017857142857142856,55,0.0171875,1,0.01818181818181818,0,0.0,14.2,-120.2,-88.53,0,0,0.0
2750101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,957,957,957,1.0,1.0,724,0.22625,264,0.36464088397790057,62,0.0856353591160221,0.5553125143051147,663,522,0.163125,62,0.11877394636015326,460,0.14375,108,0.23478260869565218,0,0.0,9.2,-123.7,-67.2,0,0,0.0
2304601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,3425,3425,3425,1.0,1.0,2325,0.7265625,693,0.29806451612903223,229,0.09849462365591398,0.3125,2652,1861,0.5815625,229,0.123052122514777,1632,0.51,679,0.41605392156862747,0,0.0,12.2,-123.03,-83.7,0,0,0.0
1849101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,874,874,874,1.0,1.0,694,0.216875,154,0.2219020172910663,14,0.020172910662824207,0.44062501192092896,715,554,0.173125,14,0.02527075812274368,540,0.16875,130,0.24074074074074073,0,0.0,11.2,-116.2,-68.53,0,0,0.0
2186801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1799,1799,1787,0.9933296275708727,0.9933296275708727,1256,0.3925,745,0.5931528662420382,190,0.15127388535031847,0.578125,863,701,0.2190625,190,0.2710413694721826,511,0.1596875,103,0.20156555772994128,0,0.0,11.2,-138.7,-79.2,0,0,0.0
372701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,744,744,744,1.0,1.0,636,0.19875,11,0.01729559748427673,4,0.006289308176100629,0.05312500149011612,733,629,0.1965625,4,0.006359300476947536,625,0.1953125,101,0.1616,0,0.0,16.2,-115.2,-74.2,0,0,0.0
458201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,2048,2048,2040,0.99609375,0.99609375,1367,0.4271875,405,0.29626920263350404,209,0.1528895391367959,0.2524999976158142,1558,1171,0.3659375,209,0.1784799316823228,962,0.300625,239,0.24844074844074845,0,0.0,14.2,-127.7,-80.7,0,0,0.0
1808701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1181,1181,1181,1.0,1.0,797,0.2490625,333,0.4178168130489335,137,0.17189460476787954,0.1837500035762787,777,601,0.1878125,137,0.22795341098169716,464,0.145,125,0.26939655172413796,0,0.0,14.2,-134.2,-77.2,0,0,0.0
325301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1429,1429,1429,1.0,1.0,1141,0.3565625,432,0.37861524978089395,33,0.028921998247151623,0.39531248807907104,906,742,0.231875,33,0.0444743935309973,709,0.2215625,130,0.18335684062059238,0,0.0,16.2,-131.7,-79.95,0,0,0.0
1030001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1230,1230,1227,0.9975609756097561,0.9975609756097561,989,0.3090625,451,0.45601617795753285,64,0.06471183013144591,0.35343751311302185,720,602,0.188125,64,0.10631229235880399,538,0.168125,101,0.18773234200743494,0,0.0,18.2,-131.53,-80.7,0,0,0.0
1856201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,399,399,399,1.0,1.0,345,0.1078125,140,0.4057971014492754,10,0.028985507246376812,0.3709374964237213,244,215,0.0671875,10,0.046511627906976744,205,0.0640625,28,0.13658536585365855,0,0.0,11.2,-129.7,-75.7,0,0,0.0
328001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1827,1827,1827,1.0,1.0,1127,0.3521875,300,0.26619343389529726,172,0.1526175687666371,0.26218751072883606,1483,999,0.3121875,172,0.17217217217217218,827,0.2584375,355,0.42926239419588874,0,0.0,9.2,-116.7,-74.7,0,0,0.0
1514101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,479,479,479,1.0,1.0,427,0.1334375,196,0.45901639344262296,11,0.02576112412177986,0.21906250715255737,264,242,0.075625,11,0.045454545454545456,231,0.0721875,21,0.09090909090909091,0,0.0,9.2,-113.2,-79.7,0,0,0.0
1371501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1489,1489,1482,0.9952988582941572,0.9952988582941572,1012,0.31625,346,0.34189723320158105,102,0.1007905138339921,0.2746874988079071,1081,768,0.24,102,0.1328125,666,0.208125,210,0.3153153153153153,0,0.0,9.2,-122.2,-77.2,0,0,0.0
483601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1142,1142,1142,1.0,1.0,834,0.260625,498,0.5971223021582733,148,0.1774580335731415,0.559374988079071,548,484,0.15125,148,0.30578512396694213,336,0.105,62,0.18452380952380953,0,0.0,9.2,-132.42,-71.32,0,0,0.0
2520601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,653,653,653,1.0,1.0,552,0.1725,154,0.27898550724637683,18,0.03260869565217391,0.22312499582767487,489,416,0.13,18,0.04326923076923077,398,0.124375,68,0.1708542713567839,0,0.0,9.2,-134.7,-94.2,0,0,0.0
1076401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,688,688,688,1.0,1.0,592,0.185,173,0.2922297297297297,9,0.015202702702702704,0.14156250655651093,488,428,0.13375,9,0.02102803738317757,419,0.1309375,60,0.1431980906921241,0,0.0,15.6,-118.475,-70.6,0,0,0.0
2639401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,692,692,692,1.0,1.0,620,0.19375,199,0.3209677419354839,12,0.01935483870967742,0.2681249976158142,474,433,0.1353125,12,0.02771362586605081,421,0.1315625,39,0.09263657957244656,0,0.0,9.2,-114.7,-77.2,0,0,0.0
2103901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,935,935,935,1.0,1.0,823,0.2571875,473,0.574726609963548,23,0.027946537059538274,0.5559375286102295,419,373,0.1165625,23,0.06166219839142091,350,0.109375,41,0.11714285714285715,0,0.0,14.2,-126.7,-70.7,0,0,0.0
1420201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,720,720,720,1.0,1.0,621,0.1940625,17,0.027375201288244767,2,0.00322061191626409,0.05093749985098839,703,606,0.189375,2,0.0033003300330033004,604,0.18875,92,0.152317880794702,0,0.0,16.2,-115.7,-79.53,0,0,0.0
1255101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1618,1618,1618,1.0,1.0,1171,0.3659375,569,0.48590947907771137,165,0.14090520922288644,0.41874998807907104,919,767,0.2396875,165,0.2151238591916558,602,0.188125,125,0.20764119601328904,0,0.0,12.2,-129.2,-74.06,0,0,0.0
1397001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,883,883,883,1.0,1.0,734,0.229375,324,0.44141689373297005,56,0.07629427792915532,0.3565624952316284,534,466,0.145625,56,0.12017167381974249,410,0.128125,58,0.14146341463414633,0,0.0,9.2,-137.53,-93.2,0,0,0.0
2608501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,2223,2223,2223,1.0,1.0,1572,0.49125,612,0.3893129770992366,202,0.12849872773536897,0.35874998569488525,1487,1162,0.363125,202,0.1738382099827883,960,0.3,240,0.25,0,0.0,11.2,-123.45,-80.7,0,0,0.0
1089701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,735,735,735,1.0,1.0,551,0.1721875,52,0.09437386569872959,3,0.0054446460980036296,0.21031250059604645,680,502,0.156875,3,0.00597609561752988,499,0.1559375,158,0.3166332665330661,0,0.0,18.2,-140.2,-87.53,0,0,0.0
263801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1036,1036,1036,1.0,1.0,830,0.259375,166,0.2,29,0.03493975903614458,0.13187499344348907,858,693,0.2165625,29,0.04184704184704185,664,0.2075,140,0.21084337349397592,0,0.0,9.2,-119.7,-81.2,0,0,0.0
2621601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,767,767,767,1.0,1.0,614,0.191875,251,0.40879478827361565,43,0.07003257328990228,0.30656251311302185,488,406,0.126875,43,0.10591133004926108,363,0.1134375,67,0.18457300275482094,0,0.0,9.2,-139.7,-93.2,0,0,0.0
1813401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1038,1038,1038,1.0,1.0,754,0.235625,338,0.4482758620689655,94,0.1246684350132626,0.6315624713897705,638,510,0.159375,94,0.1843137254901961,416,0.13,101,0.24278846153846154,0,0.0,9.2,-119.95,-83.2,0,0,0.0
2282001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1970,1970,1970,1.0,1.0,1238,0.386875,742,0.5993537964458805,297,0.23990306946688206,0.5753124952316284,999,793,0.2478125,297,0.3745271122320303,496,0.155,129,0.2600806451612903,0,0.0,14.2,-132.7,-73.7,0,0,0.0
2573801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,535,535,535,1.0,1.0,399,0.1246875,186,0.46616541353383456,36,0.09022556390977443,0.4465624988079071,307,249,0.0778125,36,0.14457831325301204,213,0.0665625,48,0.22535211267605634,0,0.0,12.2,-130.7,-93.53,0,0,0.0
2888001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1511,1511,1511,1.0,1.0,1234,0.385625,626,0.5072933549432739,100,0.08103727714748785,0.48781248927116394,820,708,0.22125,100,0.14124293785310735,608,0.19,108,0.17763157894736842,0,0.0,12.2,-121.7,-74.2,0,0,0.0
415801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,655,655,655,1.0,1.0,583,0.1821875,150,0.25728987993138935,13,0.022298456260720412,0.16750000417232513,495,446,0.139375,13,0.02914798206278027,433,0.1353125,47,0.10854503464203233,0,0.0,15.2,-142.7,-87.7,0,0,0.0
3221101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1032,1032,1032,1.0,1.0,744,0.2325,331,0.44489247311827956,90,0.12096774193548387,0.3968749940395355,616,503,0.1571875,90,0.17892644135188868,413,0.1290625,83,0.2009685230024213,0,0.0,9.2,-127.7,-79.2,0,0,0.0
2592901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1049,1049,1049,1.0,1.0,791,0.2471875,382,0.4829329962073325,84,0.10619469026548672,0.38593751192092896,587,493,0.1540625,84,0.17038539553752535,409,0.1278125,78,0.19070904645476772,0,0.0,9.2,-124.7,-83.2,0,0,0.0
155301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1445,1445,1445,1.0,1.0,1350,0.421875,363,0.2688888888888889,20,0.014814814814814815,0.3087500035762787,1074,1007,0.3146875,20,0.019860973187686197,987,0.3084375,66,0.0668693009118541,0,0.0,9.2,-130.2,-78.7,0,0,0.0
1831101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,344,344,344,1.0,1.0,311,0.0971875,123,0.3954983922829582,7,0.022508038585209004,0.6650000214576721,215,195,0.0609375,7,0.035897435897435895,188,0.05875,20,0.10638297872340426,0,0.0,9.2,-123.2,-56.2,0,0,0.0
3246501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,820,820,820,1.0,1.0,592,0.185,2,0.0033783783783783786,0,0.0,0.0018749999580904841,818,590,0.184375,0,0.0,590,0.184375,184,0.31186440677966104,0,0.0,9.2,-117.7,-70.2,0,0,0.0
1907201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1950,1950,1950,1.0,1.0,1320,0.4125,785,0.5946969696969697,202,0.15303030303030302,0.3700000047683716,917,737,0.2303125,202,0.27408412483039346,535,0.1671875,137,0.2560747663551402,0,0.0,9.2,-121.7,-73.0,0,0,0.0
377601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1638,1638,1638,1.0,1.0,1129,0.3528125,38,0.03365810451727192,14,0.012400354295837024,0.2815625071525574,1597,1105,0.3453125,14,0.012669683257918552,1091,0.3409375,396,0.3629697525206233,0,0.0,9.2,-127.7,-74.2,0,0,0.0
202101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1199,1199,1199,1.0,1.0,781,0.2440625,419,0.5364916773367477,142,0.18181818181818182,0.4768750071525574,688,504,0.1575,142,0.28174603174603174,362,0.113125,130,0.35911602209944754,0,0.0,9.2,-119.60000000000001,-66.23,0,0,0.0
1072101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,2465,2465,2464,0.9995943204868154,0.9995943204868154,1567,0.4896875,778,0.4964901084875558,286,0.18251435864709636,0.4140625,1433,1075,0.3359375,286,0.266046511627907,789,0.2465625,250,0.31685678073510776,0,0.0,13.2,-132.2,-82.77,0,0,0.0
1927201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1610,1610,1610,1.0,1.0,1257,0.3928125,679,0.5401750198886237,104,0.08273667462211615,0.49562498927116394,789,682,0.213125,104,0.15249266862170088,578,0.180625,89,0.15397923875432526,0,0.0,16.2,-131.2,-71.7,0,0,0.0
510201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1079,1079,1079,1.0,1.0,916,0.28625,405,0.4421397379912664,53,0.05786026200873363,0.35843750834465027,624,564,0.17625,53,0.09397163120567376,511,0.1596875,55,0.10763209393346379,0,0.0,9.2,-131.7,-79.24000000000001,0,0,0.0
2247901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1000,1000,1000,1.0,1.0,833,0.2603125,322,0.3865546218487395,50,0.060024009603841535,0.3943749964237213,642,561,0.1753125,50,0.08912655971479501,511,0.1596875,69,0.1350293542074364,0,0.0,13.2,-130.2,-79.7,0,0,0.0
1256601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1309,1309,1309,1.0,1.0,1204,0.37625,500,0.4152823920265781,44,0.036544850498338874,0.45500001311302185,783,748,0.23375,44,0.058823529411764705,704,0.22,32,0.045454545454545456,0,0.0,9.2,-147.2,-86.2,1,0,0.0014204545454545455
2898301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,937,937,937,1.0,1.0,710,0.221875,490,0.6901408450704225,97,0.13661971830985917,0.6940624713897705,348,317,0.0990625,97,0.305993690851735,220,0.06875,28,0.12727272727272726,0,0.0,9.2,-130.7,-74.2,0,0,0.0
2068901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,999,999,999,1.0,1.0,773,0.2415625,289,0.3738680465717982,81,0.10478654592496765,0.3609375059604645,678,565,0.1765625,81,0.1433628318584071,484,0.15125,88,0.18181818181818182,0,0.0,9.2,-126.2,-74.2,0,0,0.0
2614601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,727,727,727,1.0,1.0,551,0.1721875,199,0.36116152450090744,53,0.09618874773139746,0.4034374952316284,500,405,0.1265625,53,0.1308641975308642,352,0.11,71,0.20170454545454544,0,0.0,9.2,-128.7,-86.7,0,0,0.0
118201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,1503,1503,1503,1.0,1.0,1310,0.409375,692,0.5282442748091603,79,0.06030534351145038,0.41968750953674316,748,697,0.2178125,79,0.1133428981348637,618,0.193125,46,0.0744336569579288,0,0.0,9.2,-138.6,-87.7,0,0,0.0
2426401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part6.pickle,prepared,2534,2534,2534,1.0,1.0,1888,0.59,866,0.4586864406779661,244,0.1292372881355932,0.4518750011920929,1505,1266,0.395625,244,0.19273301737756715,1022,0.319375,194,0.1898238747553816,0,0.0,9.2,-123.2,-80.83,0,0,0.0
